comm_id,client_pin,comm_date,comm_type,channel,offer_id,success
h-00417,30022,2025-08-14,push_service,push,PUSH_ON,1
h-00418,30022,2025-08-31,push_cashback,push,CASHBACK_5,0
h-00419,30022,2025-09-11,sms_refinance,sms,REFIN_12,0
h-00420,30022,2025-09-24,email_cashback,email,CASHBACK_5,0
h-00421,30022,2025-10-11,email_cashback,email,CASHBACK_5,1
h-00422,30022,2025-10-24,sms_cashback,sms,CASHBACK_5,0
h-00423,30022,2025-11-13,sms_cashback,sms,CASHBACK_5,1
h-00424,30022,2025-12-10,call_collect,call,COLLECT_01,1
h-00425,30023,2025-02-01,email_cashback,email,CASHBACK_5,0
h-00426,30023,2025-02-26,email_cashback,email,CASHBACK_5,0
h-00427,30023,2025-03-14,push_cashback,push,CASHBACK_5,0
h-00428,30023,2025-04-01,push_credit,push,CC_LIMIT,1
h-00429,30023,2025-04-26,email_cashback,email,CASHBACK_5,0
h-00430,30023,2025-05-10,sms_cashback,sms,CASHBACK_5,0
h-00431,30023,2025-05-23,call_collect,call,COLLECT_01,0
h-00432,30023,2025-06-04,sms_refinance,sms,REFIN_12,0
h-00433,30023,2025-06-18,sms_cashback,sms,CASHBACK_5,0
h-00434,30023,2025-07-14,push_credit,push,CC_LIMIT,0
h-00435,30023,2025-08-08,email_cashback,email,CASHBACK_5,0
h-00436,30023,2025-09-05,push_service,push,PUSH_ON,0
h-00437,30023,2025-09-15,call_collect,call,COLLECT_01,0
h-00438,30023,2025-09-25,sms_cashback,sms,CASHBACK_5,0
h-00439,30023,2025-10-21,call_collect,call,COLLECT_01,0
h-00440,30023,2025-10-31,sms_cashback,sms,CASHBACK_5,0
h-00441,30023,2025-11-08,email_cashback,email,CASHBACK_5,0
h-00442,30023,2025-11-26,call_collect,call,COLLECT_01,0
h-00443,30024,2025-01-15,push_cashback,push,CASHBACK_5,0
h-00444,30024,2025-01-30,email_cashback,email,CASHBACK_5,0
h-00445,30024,2025-02-17,push_service,push,PUSH_ON,0
h-00446,30024,2025-03-16,sms_cashback,sms,CASHBACK_5,0
h-00447,30024,2025-03-27,push_cashback,push,CASHBACK_5,0
h-00448,30024,2025-04-08,sms_refinance,sms,REFIN_12,0
h-00449,30024,2025-04-19,push_credit,push,CC_LIMIT,0
h-00450,30024,2025-05-13,sms_refinance,sms,REFIN_12,0
h-00451,30024,2025-06-06,push_cashback,push,CASHBACK_5,0
h-00452,30024,2025-06-24,sms_refinance,sms,REFIN_12,0
h-00453,30024,2025-07-02,push_service,push,PUSH_ON,1
h-00454,30024,2025-07-19,push_credit,push,CC_LIMIT,0
h-00455,30024,2025-07-30,sms_cashback,sms,CASHBACK_5,0
h-00456,30024,2025-08-27,push_credit,push,CC_LIMIT,0
h-00457,30024,2025-09-24,push_service,push,PUSH_ON,1
h-00458,30024,2025-10-17,sms_cashback,sms,CASHBACK_5,0
h-00459,30024,2025-10-30,push_service,push,PUSH_ON,0
h-00460,30024,2025-11-10,push_service,push,PUSH_ON,0
h-00461,30024,2025-12-06,push_service,push,PUSH_ON,0
h-00462,30024,2025-12-16,push_credit,push,CC_LIMIT,0
h-00463,30024,2026-01-01,push_service,push,PUSH_ON,1
h-00464,30024,2026-01-22,sms_refinance,sms,REFIN_12,0
h-00465,30024,2026-02-17,push_credit,push,CC_LIMIT,0
h-00466,30024,2026-02-27,push_cashback,push,CASHBACK_5,1
h-00467,30024,2026-03-25,sms_cashback,sms,CASHBACK_5,1
h-00468,30025,2025-01-27,push_cashback,push,CASHBACK_5,0
h-00469,30025,2025-02-19,push_credit,push,CC_LIMIT,0
h-00470,30025,2025-03-06,email_cashback,email,CASHBACK_5,0
h-00471,30025,2025-03-15,call_collect,call,COLLECT_01,0
h-00472,30025,2025-04-11,sms_cashback,sms,CASHBACK_5,0
h-00473,30025,2025-04-25,push_cashback,push,CASHBACK_5,0
h-00474,30025,2025-05-12,push_cashback,push,CASHBACK_5,0
h-00475,30025,2025-05-24,push_credit,push,CC_LIMIT,0
h-00476,30025,2025-06-18,push_cashback,push,CASHBACK_5,0
h-00477,30025,2025-07-09,push_service,push,PUSH_ON,0
h-00478,30025,2025-08-01,sms_refinance,sms,REFIN_12,0
h-00479,30025,2025-08-25,push_cashback,push,CASHBACK_5,0
h-00480,30025,2025-09-02,sms_cashback,sms,CASHBACK_5,0
h-00481,30025,2025-09-27,sms_cashback,sms,CASHBACK_5,0
h-00482,30025,2025-10-12,email_cashback,email,CASHBACK_5,1
h-00483,30025,2025-11-06,email_cashback,email,CASHBACK_5,0
h-00484,30025,2025-11-21,push_service,push,PUSH_ON,1
h-00485,30026,2025-01-13,push_cashback,push,CASHBACK_5,0
h-00486,30026,2025-02-06,call_collect,call,COLLECT_01,0
h-00487,30026,2025-03-05,push_cashback,push,CASHBACK_5,1
h-00488,30026,2025-03-31,sms_refinance,sms,REFIN_12,0
h-00489,30026,2025-04-23,sms_refinance,sms,REFIN_12,1
h-00490,30026,2025-05-07,push_cashback,push,CASHBACK_5,1
h-00491,30026,2025-05-19,call_collect,call,COLLECT_01,0
h-00492,30026,2025-06-13,sms_cashback,sms,CASHBACK_5,0
h-00493,30026,2025-06-23,call_collect,call,COLLECT_01,0
h-00494,30026,2025-07-02,sms_cashback,sms,CASHBACK_5,0
h-00495,30026,2025-07-16,sms_refinance,sms,REFIN_12,1
h-00496,30026,2025-07-31,sms_refinance,sms,REFIN_12,0
h-00497,30026,2025-08-27,call_collect,call,COLLECT_01,0
h-00498,30026,2025-09-17,sms_cashback,sms,CASHBACK_5,0
h-00499,30026,2025-10-01,sms_cashback,sms,CASHBACK_5,0
h-00500,30026,2025-10-12,email_cashback,email,CASHBACK_5,0
h-00501,30026,2025-11-06,push_credit,push,CC_LIMIT,0
h-00502,30026,2025-11-22,sms_refinance,sms,REFIN_12,0
h-00503,30026,2025-12-01,call_collect,call,COLLECT_01,0
h-00504,30026,2025-12-26,push_credit,push,CC_LIMIT,0
h-00505,30026,2026-01-18,call_collect,call,COLLECT_01,0
h-00506,30026,2026-02-09,push_cashback,push,CASHBACK_5,0
h-00507,30026,2026-02-18,email_cashback,email,CASHBACK_5,0
h-00508,30027,2025-02-01,push_service,push,PUSH_ON,0
h-00509,30027,2025-03-01,email_cashback,email,CASHBACK_5,0
h-00510,30027,2025-03-16,push_cashback,push,CASHBACK_5,0
h-00511,30027,2025-04-07,push_service,push,PUSH_ON,0
h-00512,30027,2025-04-21,call_collect,call,COLLECT_01,0
h-00513,30027,2025-05-17,sms_refinance,sms,REFIN_12,0
h-00514,30027,2025-05-31,call_collect,call,COLLECT_01,0
h-00515,30027,2025-06-08,sms_refinance,sms,REFIN_12,0
h-00516,30027,2025-06-16,push_service,push,PUSH_ON,1
h-00517,30027,2025-06-28,push_cashback,push,CASHBACK_5,0
h-00518,30027,2025-07-23,push_cashback,push,CASHBACK_5,0
h-00519,30027,2025-08-17,push_cashback,push,CASHBACK_5,0
h-00520,30027,2025-08-29,push_credit,push,CC_LIMIT,0
h-00521,30027,2025-09-25,push_credit,push,CC_LIMIT,0
h-00522,30027,2025-10-10,sms_refinance,sms,REFIN_12,0
h-00523,30027,2025-10-28,push_cashback,push,CASHBACK_5,1
h-00524,30027,2025-11-25,call_collect,call,COLLECT_01,0
h-00525,30027,2025-12-18,push_cashback,push,CASHBACK_5,0
h-00526,30027,2026-01-07,call_collect,call,COLLECT_01,0
h-00527,30027,2026-01-26,sms_refinance,sms,REFIN_12,0
h-00528,30027,2026-02-07,push_cashback,push,CASHBACK_5,0
h-00529,30028,2025-01-16,push_cashback,push,CASHBACK_5,0
h-00530,30028,2025-02-05,call_collect,call,COLLECT_01,0
h-00531,30028,2025-02-21,sms_cashback,sms,CASHBACK_5,0
h-00532,30028,2025-03-02,sms_refinance,sms,REFIN_12,0
h-00533,30028,2025-03-17,push_cashback,push,CASHBACK_5,0
h-00534,30028,2025-03-28,push_cashback,push,CASHBACK_5,0
h-00535,30028,2025-04-10,push_credit,push,CC_LIMIT,0
h-00536,30028,2025-04-28,push_service,push,PUSH_ON,0
h-00537,30028,2025-05-13,email_cashback,email,CASHBACK_5,0
h-00538,30028,2025-05-24,sms_refinance,sms,REFIN_12,0
h-00539,30028,2025-06-02,sms_cashback,sms,CASHBACK_5,0
h-00540,30028,2025-06-27,push_credit,push,CC_LIMIT,0
h-00541,30028,2025-07-05,email_cashback,email,CASHBACK_5,0
h-00542,30029,2025-01-15,sms_cashback,sms,CASHBACK_5,0
h-00543,30029,2025-02-09,sms_refinance,sms,REFIN_12,1
h-00544,30029,2025-03-02,push_cashback,push,CASHBACK_5,0
h-00545,30029,2025-03-15,sms_cashback,sms,CASHBACK_5,0
h-00546,30029,2025-03-25,sms_refinance,sms,REFIN_12,0
h-00547,30029,2025-04-15,sms_cashback,sms,CASHBACK_5,0
h-00548,30029,2025-05-04,email_cashback,email,CASHBACK_5,0
h-00549,30029,2025-05-26,push_cashback,push,CASHBACK_5,0
h-00550,30029,2025-06-16,push_service,push,PUSH_ON,0
h-00551,30029,2025-06-29,sms_refinance,sms,REFIN_12,0
h-00552,30029,2025-07-13,push_cashback,push,CASHBACK_5,1
h-00553,30029,2025-08-09,sms_cashback,sms,CASHBACK_5,0
h-00554,30029,2025-08-22,email_cashback,email,CASHBACK_5,0
h-00555,30029,2025-09-05,sms_refinance,sms,REFIN_12,1
h-00556,30029,2025-09-29,sms_refinance,sms,REFIN_12,1
h-00557,30029,2025-10-27,email_cashback,email,CASHBACK_5,0
h-00558,30029,2025-11-20,push_service,push,PUSH_ON,0
h-00559,30029,2025-11-28,call_collect,call,COLLECT_01,0
h-00560,30029,2025-12-21,email_cashback,email,CASHBACK_5,0
h-00561,30029,2026-01-11,push_credit,push,CC_LIMIT,1
h-00562,30029,2026-01-31,push_service,push,PUSH_ON,0
h-00563,30029,2026-02-15,push_cashback,push,CASHBACK_5,1
h-00564,30029,2026-03-11,push_cashback,push,CASHBACK_5,1
h-00565,30029,2026-03-21,push_service,push,PUSH_ON,1
h-00566,30029,2026-04-16,call_collect,call,COLLECT_01,0
h-00567,30029,2026-04-25,email_cashback,email,CASHBACK_5,0
h-00568,30030,2025-01-24,sms_refinance,sms,REFIN_12,0
h-00569,30030,2025-02-02,sms_cashback,sms,CASHBACK_5,1
h-00570,30030,2025-02-18,push_cashback,push,CASHBACK_5,0
h-00571,30030,2025-03-03,push_credit,push,CC_LIMIT,0
h-00572,30030,2025-03-18,push_cashback,push,CASHBACK_5,0
h-00573,30030,2025-04-10,sms_refinance,sms,REFIN_12,0
h-00574,30030,2025-05-04,sms_cashback,sms,CASHBACK_5,0
h-00575,30030,2025-05-26,sms_refinance,sms,REFIN_12,0
h-00576,30030,2025-06-11,sms_cashback,sms,CASHBACK_5,0
h-00577,30030,2025-07-06,sms_refinance,sms,REFIN_12,0
h-00578,30030,2025-07-15,call_collect,call,COLLECT_01,0
h-00579,30030,2025-08-11,push_cashback,push,CASHBACK_5,0
h-00580,30030,2025-08-31,sms_refinance,sms,REFIN_12,0
h-00581,30030,2025-09-23,push_cashback,push,CASHBACK_5,0
h-00582,30030,2025-10-14,email_cashback,email,CASHBACK_5,0
h-00583,30031,2025-01-23,push_cashback,push,CASHBACK_5,0
h-00584,30031,2025-02-13,push_credit,push,CC_LIMIT,0
h-00585,30031,2025-03-05,sms_cashback,sms,CASHBACK_5,0
h-00586,30031,2025-03-23,push_credit,push,CC_LIMIT,1
h-00587,30031,2025-04-08,call_collect,call,COLLECT_01,1
h-00588,30031,2025-04-18,push_service,push,PUSH_ON,0
h-00589,30031,2025-05-13,push_cashback,push,CASHBACK_5,0
h-00590,30031,2025-06-10,push_cashback,push,CASHBACK_5,0
h-00591,30031,2025-07-01,sms_cashback,sms,CASHBACK_5,0
h-00592,30031,2025-07-27,call_collect,call,COLLECT_01,0
h-00593,30031,2025-08-14,sms_refinance,sms,REFIN_12,0
h-00594,30031,2025-08-30,sms_cashback,sms,CASHBACK_5,0
h-00595,30031,2025-09-13,push_cashback,push,CASHBACK_5,1
h-00596,30031,2025-10-02,push_service,push,PUSH_ON,0
h-00597,30031,2025-10-16,push_credit,push,CC_LIMIT,0
h-00598,30031,2025-11-10,sms_refinance,sms,REFIN_12,0
h-00599,30031,2025-12-02,sms_refinance,sms,REFIN_12,0
h-00600,30031,2025-12-20,call_collect,call,COLLECT_01,0
h-00601,30032,2025-01-20,push_cashback,push,CASHBACK_5,0
h-00602,30032,2025-02-05,email_cashback,email,CASHBACK_5,0
h-00603,30032,2025-02-16,push_service,push,PUSH_ON,1
h-00604,30032,2025-03-10,sms_cashback,sms,CASHBACK_5,0
h-00605,30032,2025-03-19,push_credit,push,CC_LIMIT,0
h-00606,30032,2025-03-28,push_cashback,push,CASHBACK_5,0
h-00607,30032,2025-04-15,sms_refinance,sms,REFIN_12,1
h-00608,30032,2025-04-24,push_service,push,PUSH_ON,1
h-00609,30032,2025-05-10,push_service,push,PUSH_ON,1
h-00610,30032,2025-05-21,push_credit,push,CC_LIMIT,1
h-00611,30032,2025-06-10,sms_cashback,sms,CASHBACK_5,0
h-00612,30032,2025-07-04,email_cashback,email,CASHBACK_5,0
h-00613,30032,2025-07-13,push_service,push,PUSH_ON,0
h-00614,30032,2025-08-07,email_cashback,email,CASHBACK_5,1
h-00615,30032,2025-09-04,push_cashback,push,CASHBACK_5,1
h-00616,30032,2025-09-29,email_cashback,email,CASHBACK_5,0
h-00617,30032,2025-10-14,push_cashback,push,CASHBACK_5,0
h-00618,30032,2025-11-02,push_cashback,push,CASHBACK_5,1
h-00619,30032,2025-11-12,push_service,push,PUSH_ON,0
h-00620,30032,2025-11-24,push_service,push,PUSH_ON,0
h-00621,30032,2025-12-12,push_cashback,push,CASHBACK_5,0
h-00622,30032,2025-12-28,email_cashback,email,CASHBACK_5,0
h-00623,30032,2026-01-12,sms_refinance,sms,REFIN_12,0
h-00624,30033,2025-01-24,call_collect,call,COLLECT_01,0
h-00625,30033,2025-02-15,push_credit,push,CC_LIMIT,0
h-00626,30033,2025-02-26,sms_refinance,sms,REFIN_12,0
h-00627,30033,2025-03-23,push_credit,push,CC_LIMIT,0
h-00628,30033,2025-04-14,sms_cashback,sms,CASHBACK_5,0
h-00629,30033,2025-04-26,push_credit,push,CC_LIMIT,0
h-00630,30033,2025-05-19,sms_cashback,sms,CASHBACK_5,1
h-00631,30033,2025-06-06,call_collect,call,COLLECT_01,0
h-00632,30033,2025-07-03,sms_refinance,sms,REFIN_12,0
h-00633,30033,2025-07-13,sms_cashback,sms,CASHBACK_5,1
h-00634,30033,2025-08-09,push_cashback,push,CASHBACK_5,0
h-00635,30033,2025-09-02,push_service,push,PUSH_ON,0
h-00636,30033,2025-09-15,sms_cashback,sms,CASHBACK_5,0
h-00637,30033,2025-10-06,push_cashback,push,CASHBACK_5,1
h-00638,30033,2025-10-17,push_service,push,PUSH_ON,1
h-00639,30033,2025-11-07,push_cashback,push,CASHBACK_5,0
h-00640,30034,2025-01-27,push_service,push,PUSH_ON,1
h-00641,30034,2025-02-22,push_service,push,PUSH_ON,0
h-00642,30034,2025-03-09,email_cashback,email,CASHBACK_5,0
h-00643,30034,2025-04-04,push_service,push,PUSH_ON,1
h-00644,30034,2025-04-29,email_cashback,email,CASHBACK_5,0
h-00645,30034,2025-05-24,push_service,push,PUSH_ON,1
h-00646,30034,2025-06-21,sms_refinance,sms,REFIN_12,0
h-00647,30034,2025-07-01,push_cashback,push,CASHBACK_5,1
h-00648,30034,2025-07-14,push_cashback,push,CASHBACK_5,1
h-00649,30034,2025-07-22,push_cashback,push,CASHBACK_5,1
h-00650,30034,2025-08-14,sms_cashback,sms,CASHBACK_5,0
h-00651,30034,2025-08-25,email_cashback,email,CASHBACK_5,0
h-00652,30034,2025-09-09,sms_cashback,sms,CASHBACK_5,0
h-00653,30034,2025-09-24,sms_refinance,sms,REFIN_12,0
h-00654,30034,2025-10-13,call_collect,call,COLLECT_01,0
h-00655,30034,2025-11-05,sms_refinance,sms,REFIN_12,0
h-00656,30034,2025-11-16,call_collect,call,COLLECT_01,0
h-00657,30034,2025-11-30,push_cashback,push,CASHBACK_5,1
h-00658,30034,2025-12-14,push_service,push,PUSH_ON,0
h-00659,30034,2026-01-07,call_collect,call,COLLECT_01,0
h-00660,30034,2026-01-30,sms_cashback,sms,CASHBACK_5,0
h-00661,30034,2026-02-08,sms_cashback,sms,CASHBACK_5,0
h-00662,30034,2026-02-26,call_collect,call,COLLECT_01,0
h-00663,30034,2026-03-22,push_service,push,PUSH_ON,0
h-00664,30034,2026-04-19,email_cashback,email,CASHBACK_5,0
h-00665,30035,2025-01-13,call_collect,call,COLLECT_01,0
h-00666,30035,2025-01-22,push_credit,push,CC_LIMIT,0
h-00667,30035,2025-02-08,sms_refinance,sms,REFIN_12,1
h-00668,30035,2025-03-07,sms_refinance,sms,REFIN_12,0
h-00669,30035,2025-03-29,call_collect,call,COLLECT_01,1
h-00670,30035,2025-04-16,call_collect,call,COLLECT_01,1
h-00671,30035,2025-05-04,push_cashback,push,CASHBACK_5,1
h-00672,30035,2025-05-22,call_collect,call,COLLECT_01,0
h-00673,30035,2025-06-09,push_service,push,PUSH_ON,0
h-00674,30035,2025-07-06,push_credit,push,CC_LIMIT,0
h-00675,30035,2025-07-18,push_service,push,PUSH_ON,0
h-00676,30035,2025-08-03,sms_refinance,sms,REFIN_12,0
h-00677,30035,2025-08-28,sms_cashback,sms,CASHBACK_5,0
h-00678,30035,2025-09-08,push_credit,push,CC_LIMIT,0
h-00679,30035,2025-09-17,email_cashback,email,CASHBACK_5,0
h-00680,30035,2025-10-06,sms_refinance,sms,REFIN_12,0
h-00681,30035,2025-10-27,push_cashback,push,CASHBACK_5,0
h-00682,30036,2025-01-23,email_cashback,email,CASHBACK_5,0
h-00683,30036,2025-02-02,sms_cashback,sms,CASHBACK_5,0
h-00684,30036,2025-02-26,push_service,push,PUSH_ON,1
h-00685,30036,2025-03-13,push_service,push,PUSH_ON,1
h-00686,30036,2025-03-25,push_cashback,push,CASHBACK_5,0
h-00687,30036,2025-04-09,call_collect,call,COLLECT_01,0
h-00688,30036,2025-05-05,push_service,push,PUSH_ON,0
h-00689,30036,2025-05-31,sms_refinance,sms,REFIN_12,1
h-00690,30036,2025-06-27,push_service,push,PUSH_ON,0
h-00691,30036,2025-07-05,push_cashback,push,CASHBACK_5,1
h-00692,30036,2025-07-24,sms_refinance,sms,REFIN_12,0
h-00693,30036,2025-08-01,push_cashback,push,CASHBACK_5,1
h-00694,30036,2025-08-21,sms_cashback,sms,CASHBACK_5,0
h-00695,30036,2025-09-11,push_cashback,push,CASHBACK_5,1
h-00696,30037,2025-01-20,push_cashback,push,CASHBACK_5,0
h-00697,30037,2025-02-03,push_service,push,PUSH_ON,1
h-00698,30037,2025-02-11,push_cashback,push,CASHBACK_5,0
h-00699,30037,2025-03-09,push_service,push,PUSH_ON,1
h-00700,30037,2025-03-27,sms_refinance,sms,REFIN_12,1
h-00701,30037,2025-04-04,email_cashback,email,CASHBACK_5,0
h-00702,30037,2025-04-25,push_service,push,PUSH_ON,0
h-00703,30037,2025-05-22,push_service,push,PUSH_ON,0
h-00704,30037,2025-06-09,sms_cashback,sms,CASHBACK_5,0
h-00705,30037,2025-07-05,push_credit,push,CC_LIMIT,0
h-00706,30037,2025-07-26,push_service,push,PUSH_ON,0
h-00707,30037,2025-08-03,push_cashback,push,CASHBACK_5,0
h-00708,30037,2025-08-30,email_cashback,email,CASHBACK_5,0
h-00709,30037,2025-09-26,sms_cashback,sms,CASHBACK_5,0
h-00710,30037,2025-10-08,push_cashback,push,CASHBACK_5,0
h-00711,30037,2025-11-03,call_collect,call,COLLECT_01,1
h-00712,30037,2025-11-22,push_cashback,push,CASHBACK_5,1
h-00713,30037,2025-12-01,sms_cashback,sms,CASHBACK_5,0
h-00714,30037,2025-12-29,push_service,push,PUSH_ON,1
h-00715,30037,2026-01-26,call_collect,call,COLLECT_01,0
h-00716,30037,2026-02-12,push_cashback,push,CASHBACK_5,0
h-00717,30037,2026-02-27,push_service,push,PUSH_ON,1
h-00718,30037,2026-03-15,sms_cashback,sms,CASHBACK_5,0
h-00719,30038,2025-01-16,sms_refinance,sms,REFIN_12,0
h-00720,30038,2025-01-27,sms_cashback,sms,CASHBACK_5,0
h-00721,30038,2025-02-07,push_credit,push,CC_LIMIT,1
h-00722,30038,2025-02-17,push_credit,push,CC_LIMIT,0
h-00723,30038,2025-03-07,push_service,push,PUSH_ON,0
h-00724,30038,2025-04-02,push_credit,push,CC_LIMIT,0
h-00725,30038,2025-04-18,push_service,push,PUSH_ON,1
h-00726,30038,2025-05-06,email_cashback,email,CASHBACK_5,0
h-00727,30038,2025-05-14,sms_refinance,sms,REFIN_12,0
h-00728,30038,2025-06-05,sms_cashback,sms,CASHBACK_5,0
h-00729,30038,2025-06-14,push_cashback,push,CASHBACK_5,1
h-00730,30038,2025-06-27,sms_cashback,sms,CASHBACK_5,0
h-00731,30038,2025-07-05,push_cashback,push,CASHBACK_5,0
h-00732,30038,2025-07-17,sms_cashback,sms,CASHBACK_5,0
h-00733,30038,2025-08-09,push_service,push,PUSH_ON,0
h-00734,30038,2025-09-05,email_cashback,email,CASHBACK_5,0
h-00735,30038,2025-09-20,call_collect,call,COLLECT_01,0
h-00736,30038,2025-10-14,call_collect,call,COLLECT_01,0
h-00737,30038,2025-10-31,email_cashback,email,CASHBACK_5,0
h-00738,30038,2025-11-17,push_credit,push,CC_LIMIT,0
h-00739,30038,2025-11-25,call_collect,call,COLLECT_01,0
h-00740,30038,2025-12-06,push_service,push,PUSH_ON,0
h-00741,30038,2025-12-16,sms_refinance,sms,REFIN_12,1
h-00742,30039,2025-02-01,sms_cashback,sms,CASHBACK_5,0
h-00743,30039,2025-02-24,push_credit,push,CC_LIMIT,1
h-00744,30039,2025-03-05,sms_cashback,sms,CASHBACK_5,0
h-00745,30039,2025-03-13,sms_cashback,sms,CASHBACK_5,0
h-00746,30039,2025-03-24,sms_cashback,sms,CASHBACK_5,0
h-00747,30039,2025-04-17,push_cashback,push,CASHBACK_5,0
h-00748,30039,2025-04-25,push_service,push,PUSH_ON,0
h-00749,30039,2025-05-12,push_credit,push,CC_LIMIT,0
h-00750,30039,2025-05-26,push_cashback,push,CASHBACK_5,0
h-00751,30039,2025-06-06,sms_refinance,sms,REFIN_12,1
h-00752,30039,2025-06-23,push_credit,push,CC_LIMIT,0
h-00753,30039,2025-07-16,sms_cashback,sms,CASHBACK_5,0
h-00754,30040,2025-01-26,push_cashback,push,CASHBACK_5,0
h-00755,30040,2025-02-07,push_cashback,push,CASHBACK_5,0
h-00756,30040,2025-02-17,sms_refinance,sms,REFIN_12,0
h-00757,30040,2025-03-05,sms_cashback,sms,CASHBACK_5,0
h-00758,30040,2025-03-18,push_credit,push,CC_LIMIT,0
h-00759,30040,2025-04-02,call_collect,call,COLLECT_01,0
h-00760,30040,2025-04-20,call_collect,call,COLLECT_01,1
h-00761,30040,2025-05-04,push_cashback,push,CASHBACK_5,0
h-00762,30040,2025-05-21,call_collect,call,COLLECT_01,0
h-00763,30040,2025-05-30,call_collect,call,COLLECT_01,0
h-00764,30040,2025-06-24,push_credit,push,CC_LIMIT,0
h-00765,30040,2025-07-03,email_cashback,email,CASHBACK_5,1
h-00766,30040,2025-07-17,push_cashback,push,CASHBACK_5,0
h-00767,30040,2025-08-13,sms_cashback,sms,CASHBACK_5,0
h-00768,30040,2025-09-03,sms_refinance,sms,REFIN_12,1
h-00769,30040,2025-09-25,push_cashback,push,CASHBACK_5,0
h-00770,30040,2025-10-19,call_collect,call,COLLECT_01,1
h-00771,30040,2025-11-16,sms_cashback,sms,CASHBACK_5,0
h-00772,30040,2025-12-05,call_collect,call,COLLECT_01,0
h-00773,30040,2026-01-02,push_service,push,PUSH_ON,0
h-00774,30040,2026-01-27,push_credit,push,CC_LIMIT,1
h-00775,30040,2026-02-05,push_cashback,push,CASHBACK_5,0
h-00776,30040,2026-03-04,push_service,push,PUSH_ON,1
h-00777,30040,2026-03-17,push_cashback,push,CASHBACK_5,0
h-00778,30041,2025-01-25,push_credit,push,CC_LIMIT,0
h-00779,30041,2025-02-08,call_collect,call,COLLECT_01,1
h-00780,30041,2025-03-02,push_credit,push,CC_LIMIT,1
h-00781,30041,2025-03-26,push_service,push,PUSH_ON,0
h-00782,30041,2025-04-22,push_service,push,PUSH_ON,0
h-00783,30041,2025-05-14,call_collect,call,COLLECT_01,0
h-00784,30041,2025-06-08,push_service,push,PUSH_ON,1
h-00785,30041,2025-06-28,push_cashback,push,CASHBACK_5,1
h-00786,30041,2025-07-13,push_service,push,PUSH_ON,1
h-00787,30041,2025-07-22,sms_cashback,sms,CASHBACK_5,0
h-00788,30041,2025-08-07,email_cashback,email,CASHBACK_5,0
h-00789,30041,2025-08-25,push_service,push,PUSH_ON,0
h-00790,30041,2025-09-18,push_service,push,PUSH_ON,0
h-00791,30041,2025-10-07,push_credit,push,CC_LIMIT,0
h-00792,30041,2025-10-31,sms_cashback,sms,CASHBACK_5,0
h-00793,30041,2025-11-14,push_service,push,PUSH_ON,0
h-00794,30041,2025-12-06,push_cashback,push,CASHBACK_5,0
h-00795,30041,2025-12-14,push_credit,push,CC_LIMIT,1
h-00796,30041,2026-01-07,call_collect,call,COLLECT_01,0
h-00797,30041,2026-01-19,sms_cashback,sms,CASHBACK_5,1
h-00798,30041,2026-02-15,push_service,push,PUSH_ON,0
h-00799,30041,2026-03-04,sms_cashback,sms,CASHBACK_5,0
h-00800,30041,2026-03-27,push_cashback,push,CASHBACK_5,1
h-00801,30041,2026-04-19,push_service,push,PUSH_ON,0
h-00802,30042,2025-01-23,call_collect,call,COLLECT_01,0
h-00803,30042,2025-02-04,call_collect,call,COLLECT_01,0
h-00804,30042,2025-02-28,email_cashback,email,CASHBACK_5,0
h-00805,30042,2025-03-08,push_service,push,PUSH_ON,1
h-00806,30042,2025-03-23,email_cashback,email,CASHBACK_5,0
h-00807,30042,2025-04-02,call_collect,call,COLLECT_01,0
h-00808,30042,2025-04-30,push_cashback,push,CASHBACK_5,0
h-00809,30042,2025-05-08,push_credit,push,CC_LIMIT,0
h-00810,30042,2025-06-04,sms_refinance,sms,REFIN_12,0
h-00811,30042,2025-06-22,email_cashback,email,CASHBACK_5,0
h-00812,30042,2025-07-08,sms_cashback,sms,CASHBACK_5,0
h-00813,30042,2025-08-01,call_collect,call,COLLECT_01,0
